time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
0.42080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42600,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42610,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42620,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42630,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42640,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42650,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42660,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42670,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42680,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42690,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42700,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42710,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42720,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42730,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42740,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42750,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42760,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42770,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42850,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42860,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42870,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42880,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42890,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42900,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42910,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42920,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42930,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42940,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42950,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42960,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42970,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.42980,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.42990,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43000,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43010,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43020,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43030,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43050,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43070,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43600,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43610,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43620,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43630,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43640,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43650,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43660,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43670,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43680,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43690,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43700,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43710,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43720,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43730,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43740,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43750,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43760,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43770,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43850,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43860,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43870,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.43880,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.43890,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
